       0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70  71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90  91  92  93  94  95  96  97  98  99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128
  76  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  77  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  77  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  78  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  78  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  79  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  79  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  80  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  80  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  81  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51 105  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  82  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  97  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  98  -1  -1  -1  -1  -1  -1
  83  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  89  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  90  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  84  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  85  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  85  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  86  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  86  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  87  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  87  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  88  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  88  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  89  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  94  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  90  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  91  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  91  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  92  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  92  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  93  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  93  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  94  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  95  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  95  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  96  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  96  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  97  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51 102  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  98  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  99  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
  99  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51 100  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 100  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51 101  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 101  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 102  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51 103  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 103  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51 104  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 104  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 105  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 106  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 106  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 107  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 107  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 108  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51 109  51  51  51  51  51  51  51  51  51  51  51  51 110  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 109  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51 114  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 110  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 111  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 111  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 112  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 112  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51 113  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 113  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 114  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 115  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 115  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 116  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 116  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51 117  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 117  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 118  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
